,support,itemsets,length
6617,0.006818181818181818,"frozenset({'fro_medium', 'fre_low', 'g_very_low'})",3
6618,0.011363636363636364,"frozenset({'fro_medium', 'fre_low', 'g_low'})",3
6619,0.006818181818181818,"frozenset({'fro_medium', 'fre_low', 'R1'})",3
6620,0.006818181818181818,"frozenset({'m_low', 'fre_low', 'fro_medium'})",3
6621,0.01818181818181818,"frozenset({'fro_medium', 'fre_low', 'CH1', 'R3'})",4
6622,0.020454545454545454,"frozenset({'fro_medium', 'fre_low', 'dp_very_low', 'CH1'})",4
6623,0.013636363636363636,"frozenset({'fro_medium', 'fre_low', 'dp_very_low', 'R3'})",4
6624,0.013636363636363636,"frozenset({'dp_very_low', 'fro_medium', 'fre_low', 'CH1', 'R3'})",5
6625,0.011363636363636364,"frozenset({'fro_medium', 'fre_low', 'CH1', 'd_low'})",4
6626,0.00909090909090909,"frozenset({'fro_medium', 'fre_low', 'dp_very_low', 'd_low'})",4
6627,0.00909090909090909,"frozenset({'fro_medium', 'fre_low', 'd_low', 'R3'})",4
6628,0.00909090909090909,"frozenset({'dp_very_low', 'fro_medium', 'd_low', 'fre_low', 'CH1'})",5
6629,0.006818181818181818,"frozenset({'fro_medium', 'd_low', 'fre_low', 'CH1', 'R3'})",5
6630,0.004545454545454545,"frozenset({'dp_very_low', 'fro_medium', 'd_low', 'fre_low', 'R3'})",5
6631,0.004545454545454545,"frozenset({'dp_very_low', 'fro_medium', 'd_low', 'fre_low', 'CH1', 'R3'})",6
6632,0.00909090909090909,"frozenset({'fro_medium', 'fre_low', 'm_very_low', 'R3'})",4
6633,0.00909090909090909,"frozenset({'fro_medium', 'fre_low', 'm_very_low', 'CH1'})",4
6634,0.006818181818181818,"frozenset({'fro_medium', 'fre_low', 'm_very_low', 'dp_very_low'})",4
6635,0.0022727272727272726,"frozenset({'fro_medium', 'fre_low', 'm_very_low', 'd_low'})",4
6636,0.004545454545454545,"frozenset({'fro_medium', 'fre_low', 'd_very_low', 'm_very_low'})",4
6637,0.0022727272727272726,"frozenset({'fro_medium', 'fre_low', 'm_very_low', 'g_low'})",4
6638,0.00909090909090909,"frozenset({'m_very_low', 'fro_medium', 'fre_low', 'CH1', 'R3'})",5
6639,0.006818181818181818,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'fre_low', 'CH1'})",5
6640,0.006818181818181818,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'fre_low', 'R3'})",5
6641,0.006818181818181818,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'fre_low', 'CH1', 'R3'})",6
6642,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'd_low', 'fre_low'})",5
6643,0.0022727272727272726,"frozenset({'m_very_low', 'fro_medium', 'd_low', 'fre_low', 'CH1'})",5
6644,0.0022727272727272726,"frozenset({'m_very_low', 'fro_medium', 'd_low', 'fre_low', 'R3'})",5
6645,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'd_low', 'fre_low', 'CH1'})",6
6646,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'd_low', 'fre_low', 'R3'})",6
6647,0.0022727272727272726,"frozenset({'m_very_low', 'fro_medium', 'd_low', 'fre_low', 'CH1', 'R3'})",6
6648,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'd_low', 'fre_low', 'CH1', 'R3'})",7
6649,0.004545454545454545,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'fre_low', 'd_very_low'})",5
6650,0.004545454545454545,"frozenset({'m_very_low', 'fro_medium', 'fre_low', 'd_very_low', 'CH1'})",5
6651,0.004545454545454545,"frozenset({'m_very_low', 'fro_medium', 'fre_low', 'd_very_low', 'R3'})",5
6652,0.004545454545454545,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'fre_low', 'd_very_low', 'CH1'})",6
6653,0.004545454545454545,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'fre_low', 'd_very_low', 'R3'})",6
6654,0.004545454545454545,"frozenset({'m_very_low', 'fro_medium', 'fre_low', 'd_very_low', 'CH1', 'R3'})",6
6655,0.004545454545454545,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'fre_low', 'd_very_low', 'CH1', 'R3'})",7
6656,0.0022727272727272726,"frozenset({'m_very_low', 'g_low', 'fro_medium', 'fre_low', 'd_very_low'})",5
6657,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'g_low', 'fro_medium', 'fre_low'})",5
6658,0.0022727272727272726,"frozenset({'m_very_low', 'g_low', 'fro_medium', 'fre_low', 'CH1'})",5
6659,0.0022727272727272726,"frozenset({'m_very_low', 'g_low', 'fro_medium', 'fre_low', 'R3'})",5
6660,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'g_low', 'fro_medium', 'fre_low', 'd_very_low'})",6
6661,0.0022727272727272726,"frozenset({'m_very_low', 'g_low', 'fro_medium', 'fre_low', 'd_very_low', 'CH1'})",6
6662,0.0022727272727272726,"frozenset({'m_very_low', 'g_low', 'fro_medium', 'fre_low', 'd_very_low', 'R3'})",6
6663,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'g_low', 'fro_medium', 'fre_low', 'CH1'})",6
6664,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'g_low', 'fro_medium', 'fre_low', 'R3'})",6
6665,0.0022727272727272726,"frozenset({'m_very_low', 'g_low', 'fro_medium', 'fre_low', 'CH1', 'R3'})",6
6666,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'g_low', 'fro_medium', 'fre_low', 'd_very_low', 'CH1'})",7
6667,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'g_low', 'fro_medium', 'fre_low', 'd_very_low', 'R3'})",7
6668,0.0022727272727272726,"frozenset({'m_very_low', 'g_low', 'fro_medium', 'fre_low', 'd_very_low', 'CH1', 'R3'})",7
6669,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'g_low', 'fro_medium', 'fre_low', 'CH1', 'R3'})",7
6670,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'g_low', 'fro_medium', 'fre_low', 'd_very_low', 'CH1', 'R3'})",8
6671,0.004545454545454545,"frozenset({'fro_medium', 'fre_low', 'g_medium', 'd_low'})",4
6672,0.004545454545454545,"frozenset({'fro_medium', 'fre_low', 'dp_very_low', 'g_medium'})",4
6673,0.004545454545454545,"frozenset({'fro_medium', 'fre_low', 'g_medium', 'R3'})",4
6674,0.004545454545454545,"frozenset({'fro_medium', 'fre_low', 'CH1', 'g_medium'})",4
6675,0.0022727272727272726,"frozenset({'fro_medium', 'fre_low', 'm_very_low', 'g_medium'})",4
6676,0.004545454545454545,"frozenset({'dp_very_low', 'fro_medium', 'd_low', 'fre_low', 'g_medium'})",5
6677,0.004545454545454545,"frozenset({'fro_medium', 'd_low', 'fre_low', 'g_medium', 'R3'})",5
6678,0.004545454545454545,"frozenset({'g_medium', 'fro_medium', 'd_low', 'fre_low', 'CH1'})",5
6679,0.0022727272727272726,"frozenset({'m_very_low', 'fro_medium', 'd_low', 'fre_low', 'g_medium'})",5
6680,0.004545454545454545,"frozenset({'dp_very_low', 'fro_medium', 'fre_low', 'g_medium', 'R3'})",5
6681,0.004545454545454545,"frozenset({'dp_very_low', 'g_medium', 'fro_medium', 'fre_low', 'CH1'})",5
6682,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'fre_low', 'g_medium'})",5
6683,0.004545454545454545,"frozenset({'g_medium', 'fro_medium', 'fre_low', 'CH1', 'R3'})",5
6684,0.0022727272727272726,"frozenset({'m_very_low', 'fro_medium', 'fre_low', 'g_medium', 'R3'})",5
6685,0.0022727272727272726,"frozenset({'m_very_low', 'g_medium', 'fro_medium', 'fre_low', 'CH1'})",5
6686,0.004545454545454545,"frozenset({'dp_very_low', 'fro_medium', 'd_low', 'fre_low', 'g_medium', 'R3'})",6
6687,0.004545454545454545,"frozenset({'dp_very_low', 'g_medium', 'fro_medium', 'd_low', 'fre_low', 'CH1'})",6
6688,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'd_low', 'fre_low', 'g_medium'})",6
6689,0.004545454545454545,"frozenset({'g_medium', 'fro_medium', 'd_low', 'fre_low', 'CH1', 'R3'})",6
6690,0.0022727272727272726,"frozenset({'m_very_low', 'fro_medium', 'd_low', 'fre_low', 'g_medium', 'R3'})",6
6691,0.0022727272727272726,"frozenset({'m_very_low', 'g_medium', 'fro_medium', 'd_low', 'fre_low', 'CH1'})",6
6692,0.004545454545454545,"frozenset({'dp_very_low', 'g_medium', 'fro_medium', 'fre_low', 'CH1', 'R3'})",6
6693,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'fre_low', 'g_medium', 'R3'})",6
6694,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'g_medium', 'fro_medium', 'fre_low', 'CH1'})",6
6695,0.0022727272727272726,"frozenset({'m_very_low', 'g_medium', 'fro_medium', 'fre_low', 'CH1', 'R3'})",6
6696,0.004545454545454545,"frozenset({'dp_very_low', 'g_medium', 'fro_medium', 'd_low', 'fre_low', 'CH1', 'R3'})",7
6697,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'd_low', 'fre_low', 'g_medium', 'R3'})",7
6698,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'g_medium', 'fro_medium', 'd_low', 'fre_low', 'CH1'})",7
6699,0.0022727272727272726,"frozenset({'m_very_low', 'g_medium', 'fro_medium', 'd_low', 'fre_low', 'CH1', 'R3'})",7
6700,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'g_medium', 'fro_medium', 'fre_low', 'CH1', 'R3'})",7
6701,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'g_medium', 'fro_medium', 'd_low', 'fre_low', 'CH1', 'R3'})",8
6702,0.00909090909090909,"frozenset({'fro_medium', 'fre_low', 'd_very_low', 'dp_very_low'})",4
6703,0.00909090909090909,"frozenset({'fro_medium', 'fre_low', 'd_very_low', 'R3'})",4
6704,0.00909090909090909,"frozenset({'fro_medium', 'fre_low', 'd_very_low', 'CH1'})",4
6705,0.004545454545454545,"frozenset({'fro_medium', 'fre_low', 'd_very_low', 'g_low'})",4
6706,0.00909090909090909,"frozenset({'dp_very_low', 'fro_medium', 'fre_low', 'd_very_low', 'R3'})",5
6707,0.00909090909090909,"frozenset({'dp_very_low', 'fro_medium', 'fre_low', 'd_very_low', 'CH1'})",5
6708,0.004545454545454545,"frozenset({'dp_very_low', 'g_low', 'fro_medium', 'fre_low', 'd_very_low'})",5
6709,0.00909090909090909,"frozenset({'fro_medium', 'fre_low', 'd_very_low', 'CH1', 'R3'})",5
6710,0.004545454545454545,"frozenset({'g_low', 'fro_medium', 'fre_low', 'd_very_low', 'R3'})",5
6711,0.004545454545454545,"frozenset({'g_low', 'fro_medium', 'fre_low', 'd_very_low', 'CH1'})",5
6712,0.00909090909090909,"frozenset({'dp_very_low', 'fro_medium', 'fre_low', 'd_very_low', 'CH1', 'R3'})",6
6713,0.004545454545454545,"frozenset({'dp_very_low', 'g_low', 'fro_medium', 'fre_low', 'd_very_low', 'R3'})",6
6714,0.004545454545454545,"frozenset({'dp_very_low', 'g_low', 'fro_medium', 'fre_low', 'd_very_low', 'CH1'})",6
6715,0.004545454545454545,"frozenset({'g_low', 'fro_medium', 'fre_low', 'd_very_low', 'CH1', 'R3'})",6
6716,0.004545454545454545,"frozenset({'dp_very_low', 'g_low', 'fro_medium', 'fre_low', 'd_very_low', 'CH1', 'R3'})",7
6717,0.006818181818181818,"frozenset({'fro_medium', 'fre_low', 'dp_very_low', 'g_very_low'})",4
6718,0.006818181818181818,"frozenset({'fro_medium', 'fre_low', 'CH1', 'g_very_low'})",4
6719,0.004545454545454545,"frozenset({'fro_medium', 'fre_low', 'd_very_low', 'g_very_low'})",4
6720,0.004545454545454545,"frozenset({'fro_medium', 'fre_low', 'g_very_low', 'R3'})",4
6721,0.0022727272727272726,"frozenset({'fro_medium', 'fre_low', 'm_very_low', 'g_very_low'})",4
6722,0.0022727272727272726,"frozenset({'fro_medium', 'fre_low', 'R1', 'g_very_low'})",4
6723,0.0022727272727272726,"frozenset({'m_low', 'fre_low', 'g_very_low', 'fro_medium'})",4
6724,0.0022727272727272726,"frozenset({'fro_medium', 'fre_low', 'g_very_low', 'd_low'})",4
6725,0.006818181818181818,"frozenset({'dp_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'CH1'})",5
6726,0.004545454545454545,"frozenset({'fro_medium', 'g_very_low', 'fre_low', 'd_very_low', 'CH1'})",5
6727,0.004545454545454545,"frozenset({'dp_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'd_very_low'})",5
6728,0.004545454545454545,"frozenset({'dp_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'd_very_low', 'CH1'})",6
6729,0.004545454545454545,"frozenset({'fro_medium', 'g_very_low', 'fre_low', 'd_very_low', 'R3'})",5
6730,0.004545454545454545,"frozenset({'fro_medium', 'g_very_low', 'fre_low', 'CH1', 'R3'})",5
6731,0.004545454545454545,"frozenset({'dp_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'R3'})",5
6732,0.004545454545454545,"frozenset({'fro_medium', 'g_very_low', 'fre_low', 'd_very_low', 'CH1', 'R3'})",6
6733,0.004545454545454545,"frozenset({'dp_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'd_very_low', 'R3'})",6
6734,0.004545454545454545,"frozenset({'dp_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'CH1', 'R3'})",6
6735,0.004545454545454545,"frozenset({'dp_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'd_very_low', 'CH1', 'R3'})",7
6736,0.0022727272727272726,"frozenset({'m_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'R3'})",5
6737,0.0022727272727272726,"frozenset({'m_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'd_very_low'})",5
6738,0.0022727272727272726,"frozenset({'m_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'CH1'})",5
6739,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'g_very_low', 'fre_low'})",5
6740,0.0022727272727272726,"frozenset({'m_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'd_very_low', 'R3'})",6
6741,0.0022727272727272726,"frozenset({'m_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'CH1', 'R3'})",6
6742,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'R3'})",6
6743,0.0022727272727272726,"frozenset({'m_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'd_very_low', 'CH1'})",6
6744,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'd_very_low'})",6
6745,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'CH1'})",6
6746,0.0022727272727272726,"frozenset({'m_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'd_very_low', 'CH1', 'R3'})",7
6747,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'd_very_low', 'R3'})",7
6748,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'CH1', 'R3'})",7
6749,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'd_very_low', 'CH1'})",7
6750,0.0022727272727272726,"frozenset({'dp_very_low', 'm_very_low', 'fro_medium', 'g_very_low', 'fre_low', 'd_very_low', 'CH1', 'R3'})",8
6751,0.0022727272727272726,"frozenset({'R1', 'fro_medium', 'g_very_low', 'fre_low', 'CH1'})",5
6752,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'fro_medium', 'g_very_low', 'fre_low'})",5
6753,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'fro_medium', 'g_very_low', 'fre_low', 'CH1'})",6
6754,0.0022727272727272726,"frozenset({'R1', 'fro_medium', 'm_low', 'g_very_low', 'fre_low'})",5
6755,0.0022727272727272726,"frozenset({'fro_medium', 'm_low', 'g_very_low', 'fre_low', 'CH1'})",5
6756,0.0022727272727272726,"frozenset({'dp_very_low', 'fro_medium', 'm_low', 'g_very_low', 'fre_low'})",5
6757,0.0022727272727272726,"frozenset({'R1', 'fro_medium', 'm_low', 'g_very_low', 'fre_low', 'CH1'})",6
6758,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'fro_medium', 'm_low', 'g_very_low', 'fre_low'})",6
6759,0.0022727272727272726,"frozenset({'dp_very_low', 'fro_medium', 'm_low', 'g_very_low', 'fre_low', 'CH1'})",6
6760,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'fro_medium', 'm_low', 'g_very_low', 'fre_low', 'CH1'})",7
6761,0.0022727272727272726,"frozenset({'fro_medium', 'm_low', 'g_very_low', 'd_low', 'fre_low'})",5
6762,0.0022727272727272726,"frozenset({'R1', 'fro_medium', 'g_very_low', 'd_low', 'fre_low'})",5
6763,0.0022727272727272726,"frozenset({'fro_medium', 'g_very_low', 'd_low', 'fre_low', 'CH1'})",5
6764,0.0022727272727272726,"frozenset({'dp_very_low', 'fro_medium', 'g_very_low', 'd_low', 'fre_low'})",5
6765,0.0022727272727272726,"frozenset({'R1', 'fro_medium', 'm_low', 'g_very_low', 'd_low', 'fre_low'})",6
6766,0.0022727272727272726,"frozenset({'fro_medium', 'm_low', 'g_very_low', 'd_low', 'fre_low', 'CH1'})",6
6767,0.0022727272727272726,"frozenset({'dp_very_low', 'fro_medium', 'm_low', 'g_very_low', 'd_low', 'fre_low'})",6
6768,0.0022727272727272726,"frozenset({'R1', 'fro_medium', 'g_very_low', 'd_low', 'fre_low', 'CH1'})",6
6769,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'fro_medium', 'g_very_low', 'd_low', 'fre_low'})",6
6770,0.0022727272727272726,"frozenset({'dp_very_low', 'fro_medium', 'g_very_low', 'd_low', 'fre_low', 'CH1'})",6
6771,0.0022727272727272726,"frozenset({'R1', 'fro_medium', 'm_low', 'g_very_low', 'd_low', 'fre_low', 'CH1'})",7
6772,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'fro_medium', 'm_low', 'g_very_low', 'd_low', 'fre_low'})",7
6773,0.0022727272727272726,"frozenset({'dp_very_low', 'fro_medium', 'm_low', 'g_very_low', 'd_low', 'fre_low', 'CH1'})",7
6774,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'fro_medium', 'g_very_low', 'd_low', 'fre_low', 'CH1'})",7
6775,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'fro_medium', 'm_low', 'g_very_low', 'd_low', 'fre_low', 'CH1'})",8
6776,0.011363636363636364,"frozenset({'fro_medium', 'fre_low', 'CH1', 'g_low'})",4
6777,0.00909090909090909,"frozenset({'fro_medium', 'fre_low', 'dp_very_low', 'g_low'})",4
6778,0.006818181818181818,"frozenset({'fro_medium', 'fre_low', 'g_low', 'R3'})",4
6779,0.004545454545454545,"frozenset({'fro_medium', 'fre_low', 'g_low', 'd_low'})",4
6780,0.00909090909090909,"frozenset({'dp_very_low', 'g_low', 'fro_medium', 'fre_low', 'CH1'})",5
6781,0.006818181818181818,"frozenset({'g_low', 'fro_medium', 'fre_low', 'CH1', 'R3'})",5
6782,0.004545454545454545,"frozenset({'dp_very_low', 'g_low', 'fro_medium', 'fre_low', 'R3'})",5
6783,0.004545454545454545,"frozenset({'dp_very_low', 'g_low', 'fro_medium', 'fre_low', 'CH1', 'R3'})",6
6784,0.004545454545454545,"frozenset({'g_low', 'fro_medium', 'd_low', 'fre_low', 'CH1'})",5
6785,0.0022727272727272726,"frozenset({'dp_very_low', 'g_low', 'fro_medium', 'd_low', 'fre_low'})",5
6786,0.0022727272727272726,"frozenset({'g_low', 'fro_medium', 'd_low', 'fre_low', 'R3'})",5
6787,0.0022727272727272726,"frozenset({'dp_very_low', 'g_low', 'fro_medium', 'd_low', 'fre_low', 'CH1'})",6
6788,0.0022727272727272726,"frozenset({'g_low', 'fro_medium', 'd_low', 'fre_low', 'CH1', 'R3'})",6
6789,0.004545454545454545,"frozenset({'m_low', 'fre_low', 'R1', 'fro_medium'})",4
6790,0.004545454545454545,"frozenset({'fro_medium', 'fre_low', 'dp_very_low', 'R1'})",4
6791,0.004545454545454545,"frozenset({'fro_medium', 'fre_low', 'R1', 'CH1'})",4
6792,0.0022727272727272726,"frozenset({'fro_medium', 'fre_low', 'R1', 'g_low'})",4
6793,0.0022727272727272726,"frozenset({'fro_medium', 'fre_low', 'R1', 'd_low'})",4
6794,0.004545454545454545,"frozenset({'dp_very_low', 'R1', 'fro_medium', 'm_low', 'fre_low'})",5
6795,0.004545454545454545,"frozenset({'dp_very_low', 'R1', 'fro_medium', 'fre_low', 'CH1'})",5
6796,0.004545454545454545,"frozenset({'R1', 'fro_medium', 'm_low', 'fre_low', 'CH1'})",5
6797,0.004545454545454545,"frozenset({'dp_very_low', 'R1', 'fro_medium', 'm_low', 'fre_low', 'CH1'})",6
6798,0.0022727272727272726,"frozenset({'R1', 'g_low', 'fro_medium', 'fre_low', 'CH1'})",5
6799,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'g_low', 'fro_medium', 'fre_low'})",5
6800,0.0022727272727272726,"frozenset({'R1', 'g_low', 'fro_medium', 'm_low', 'fre_low'})",5
6801,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'g_low', 'fro_medium', 'fre_low', 'CH1'})",6
6802,0.0022727272727272726,"frozenset({'R1', 'g_low', 'fro_medium', 'm_low', 'fre_low', 'CH1'})",6
6803,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'g_low', 'fro_medium', 'm_low', 'fre_low'})",6
6804,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'g_low', 'fro_medium', 'm_low', 'fre_low', 'CH1'})",7
6805,0.0022727272727272726,"frozenset({'R1', 'fro_medium', 'd_low', 'fre_low', 'CH1'})",5
6806,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'fro_medium', 'd_low', 'fre_low'})",5
6807,0.0022727272727272726,"frozenset({'R1', 'fro_medium', 'm_low', 'd_low', 'fre_low'})",5
6808,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'fro_medium', 'd_low', 'fre_low', 'CH1'})",6
6809,0.0022727272727272726,"frozenset({'R1', 'fro_medium', 'm_low', 'd_low', 'fre_low', 'CH1'})",6
6810,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'fro_medium', 'm_low', 'd_low', 'fre_low'})",6
6811,0.0022727272727272726,"frozenset({'dp_very_low', 'R1', 'fro_medium', 'm_low', 'd_low', 'fre_low', 'CH1'})",7
